n_run,serial,parallel_2,parallel_4,parallel_8,parallel_16
10.0,0.007239818572998047,0.23657774925231934,0.2270665168762207,0.2152249813079834,0.31975746154785156
100.0,0.0005066394805908203,0.011057615280151367,0.011112213134765625,0.02217841148376465,0.023824691772460938
1000.0,0.004945993423461914,0.021709680557250977,0.022138118743896484,0.04293680191040039,0.04324626922607422
10000.0,0.049445152282714844,0.050218820571899414,0.0447845458984375,0.06930279731750488,0.11301445960998535
100000.0,0.4887568950653076,0.3906376361846924,0.34882235527038574,0.3597676753997803,0.3940138816833496
1000000.0,4.866005182266235,3.4783546924591064,3.0619187355041504,3.1493849754333496,3.177114963531494
10000000.0,48.92855381965637,32.91781759262085,29.655544996261597,29.294428825378418,32.875125885009766
