n_run,serial,parallel_2,parallel_4,parallel_8,parallel_16
10.0,0.0073833465576171875,0.01157069206237793,0.005778789520263672,0.01068568229675293,0.019048452377319336
100.0,0.0005106925964355469,0.0035550594329833984,0.005518674850463867,0.011608600616455078,0.019422531127929688
1000.0,0.004875898361206055,0.006475925445556641,0.006604671478271484,0.013144254684448242,0.022522926330566406
10000.0,0.048546552658081055,0.036200523376464844,0.017200708389282227,0.01902174949645996,0.029750823974609375
100000.0,0.4833042621612549,0.2405228614807129,0.1249697208404541,0.11412954330444336,0.11006879806518555
1000000.0,4.803908109664917,2.376932144165039,1.2147912979125977,0.9274299144744873,0.7827937602996826
10000000.0,48.58254051208496,24.13304567337036,12.079920053482056,9.49911618232727,6.212120294570923
